user_id, title, author, publisher, isbn, language, no_of_exchanges, rating, genre
bmswtb9dgkFDF4owGG5n6t,Comfort Food,Kitty Thomas,Burlesque Press,9780981943619,English,2,4.3,Fiction 
CfwucpAwNpgJ88pLrWoMTX,The Talisman,Stephen King,Hachette UK,9781409103875,English,5,4.3,Fiction 
ehriaHxdSCXGFkNyQaa96q,The Bell Jar,Sylvia Plath,Faber & Faber,9780571248209,English,0,4.3,Biography & Autobiography 
6vJyDVZrJVFHiWiGxRgcvU,The Sister: A psychological thriller with a brilliant twist you won't see coming,Louise Jensen,Bookouture,9781786810014,English,7,4.2,Fiction 
TuFfGgoTmF3A85ecPdovKH,The Queen of the Damned,Anne Rice,Ballantine Books,9780307575890,English,8,4.5,Fiction 
ckmYppFGB5SLsBaFKZqk6t,Intensity: A powerful thriller of violence and terror,Dean Koontz,Hachette UK,9781472202819,English,5,4.5,Fiction 
n7HTY7TY4pRvDMTTWJsxiM,The Mistake: An unputdownable psychological thriller with a brilliant twist,K.L. Slater,Bookouture,9781786812438,English,1,4.3,Fiction 
LaZSV9dPPZiuZ8UCCWghAX,My Lovely Wife: The gripping Richard & Judy thriller that will give you chills this winter,Samantha Downing,Penguin UK,9781405939317,English,0,4.4,Fiction 
C6mA88UUjb8Zo9ksL2WLwz,Find Her Alive,Lisa Regan,Bookouture,9781838882297,English,0,4.7,Fiction 
5RWoEYkUZ3tmu9Yf327mmt,Game Theory - A totally gripping thriller full of shocking twists,Colleen Cross,Slice Publishing Mystery and Thriller Books,9780987883513,English,9,4.2,Drama 
a6fFFmCQTJ5nqkmPGNZYnj,The Silent Sister,Diane Chamberlain,Pan Macmillan,9780230764040,English,1,4.3,Fiction 
hCDRBcqjrKAqRMrTyQfTdY,Persuasion,Jane Austen,Open Road Media,9781497684317,English,0,4.5,Fiction 
BEbxxegzme8pjEksYyoFHm,The Outsider Series: The Complete Omnibus Collection,Lorhainne Eckhart,Lorhainne Eckhart,9781928085041,English,5,4.5,Fiction 
a8YcZXrtxS6KqFDgWcqAnV,The Haunting of Hill House,Shirley Jackson,Penguin UK,9780141927541,English,6,4.0,Fiction 
M34fk4Tx9euPwiHZBrLpjK,3rd Degree,James Patterson,Hachette UK,9780755387076,English,2,4.6,Fiction 
fccjCV6s9P86xNEiAoQcW2,Splinter the Silence,Val McDermid,Hachette UK,9780751561418,English,0,4.4,Fiction 
mCX6VvZKS2GMZQVsa5WnGu,The Man Who Ended the World,Jason Gurley,Jason Gurley,,English,8,4.5,Fiction 
BkxY3u47v8gs2BmeQTWxaK,Tropic of Cancer,Henry Miller,Open Road + Grove/Atlantic,9781555846985,English,6,4.2,Fiction 
HMTLEzuRtwpsxySoCMy76F,One Left Alive,Helen Phifer,Bookouture,9781838888480,English,5,4.5,Fiction 
czhi6KLEKiWE2qTjwkrEsN,Her Last Secret: An absolutely unputdownable psychological thriller,Barbara Copperthwaite,Bookouture,9781786812599,English,2,4.6,Fiction 
npi6NVAou9EspwUKNkRCEW,War and Peace: Original Version,Leo Tolstoy,HarperCollins UK,9780007396993,English,4,4.7,Fiction 
ksGDmMuV8N3CK4Yb5EqL3M,Our Little Lies: An absolutely gripping psychological thriller with a brilliant twist,Sue Watson,Bookouture,9781786817495,English,2,4.3,Fiction 
UYAiVErNB92nLefPDaDLdP,Good Morning| Midnight: NOW THE MAJOR NETFLIX FILM 'THE MIDNIGHT SKY',Lily Brooks-Dalton,Hachette UK,9781474600613,English,9,4.4,Fiction 
TpSPp6Q85EwZwvs5ZCLf5J,Replay,Ken Grimwood,Hachette UK,9781473226395,English,6,4.4,Fiction 
btqfgz3m6sYYNFDjLPiLmU,The Boy in the Photo: An absolutely gripping and emotional page turner,Nicole Trope,Bookouture,9781786818645,English,5,4.6,Fiction 
Wy4wzRgg6PXU23jfYAGj4F,Crystal Frost: The Complete Series Box Set,Alicia Rades,Crystallite Publishing,9780997486292,English,0,4.8,Fiction 
ixhmcink2nwE5PRW5xE3qD,The Demonologist: The Extraordinary Career of Ed and Lorraine Warren,Gerald Brittle,Graymalkin Media,9781935169239,English,0,4.6,Biography & Autobiography 
63thgmE9FASDGE2zkSDVFA,Skin Game,Jim Butcher,Hachette UK,9780748130825,English,3,4.6,Fiction 
PuDoY3Dq2Ae38wUi39pnXK,The Two Lost Mountains: The Brand New Jack West Thriller,Matthew Reilly,Hachette UK,9781409194422,English,2,4.2,Fiction 
VaVtg2SsQDiMjtywd3g3Bd,Grace,David Adams,David Adams,,English,1,4.1,Fiction 
AVW65rZw3KHtLzaB3fb2DS,The Master and Margarita (Vintage Classic Russians Series),Mikhail Bulgakov,Random House,9781409079910,English,8,4.5,Fiction 
8bavcEtekiwmTJVhnNPPLf,Angels' Blood,Nalini Singh,Penguin,9781101019535,English,2,4.5,Fiction 
Prnhdbxoe5q9oRkNQEHhUF,Swan Song,Robert R. McCammon,Open Road Media,9781453231524,English,1,4.8,Fiction 
7DgwtjnTPF9cEzhFhHhm7A,Doctor Sleep,Stephen King,Hachette UK,9781444761191,English,3,4.1,Fiction 
Kbdcb2YWqbipXGgH6gpYyC,The Return of Ratnavati: Story of the Princess of haunted Bhangarh,Ashita Saxena,Notion Press,9789383416691,English,2,4.5,Fiction 
Uu9iatRhK4LYuphg4MsVuz,The Wisdom of Madness,C.J. Archer,C.J. Archer,,English,3,4.8,Fiction 
YLTnNnALWeBycv3bcYeoJa,Sacrifice Me| Season Two,Sarra Cannon,Dead River Books,9781624210570,English,4,4.9,Fiction 
2YeZhfXms6XyWmyHMk2K34,Dark Dreams - Book 2 (A Vampire & Paranormal Romance),Chrissy Peebles ,Dark Shadows Publishing,,English,9,4.7,Fiction 
HEQY92ToFpZg5rbLffzbb2,Close Remembrance (The Krinar Chronicles: Volume 3),Anna Zaires,Mozaika Publications,9780988391345,English,5,4.2,Body, Mind & Spirit 
bny8VYg2mpSejutVqSE9NC,Awakening,Claire Farrell,Claire Farrell,,English,7,4.8,Fiction 
hU4gDG5LcaR98UthKakPMw,Kindling Flames,Julie Wetzel,Crimson Tree Publishing,9781634220163,English,5,4.7,Fiction 
h7nHY5Mw3coQ2kgswjvDVR,A Hunger So Wild (A Renegade Angels Novel),Sylvia Day,Hachette UK,9781472200754,English,4,4.6,Fiction 
JG6mvDNoAYAGuWCA7i2maj,Maximum Ride: The Angel Experiment,James Patterson,Hachette UK,9780755387229,English,7,4.7,Fiction 
agnLLTfV8PTobPBKATXMof,Enchanted Objects (YA Witch Series),Kristen Middleton,Kristen Middleton,9781524217167,English,4,4.8,Fiction 
es6VmKgYnQgjhEtrWMsRYo,The Demon King (The Seven Realms Series| Book 1),Cinda Williams Chima,HarperCollins UK,9780007353248,English,7,4.4,Fiction 
U6asudksk7aVrMtAvwWLb7,Stroke of Death,Dale Mayer,Valley Publishing Ltd.,9781773362854,English,5,4.7,Fiction 
En7tcomGvdAYQ5RyTBrgmu,Dracula,Bram Stoker,Top Five Books LLC,9780978927097,English,7,4.0,Fiction 
ko3tQNHcVSsarmvcFZQhfr,The Keeper of Lost Things: the perfect uplifting read for 2020 - winner of the Richard & Judy Readers' Award and Sunday Times bestseller,Ruth Hogan,Hachette UK,9781473635494,English,1,4.1,Fiction 
h2WaMvHRVzHcKXxosNUDHJ,Changeling,Tarisa Marie,Tarisa Marie,,English,8,4.4,Fiction 
JVyZLt8qjDiGJHHUnTria3,The Destiny Thief,Luanne Bennett,The Word Lounge,,English,0,4.9,Fiction 
VyH5c8aDeGcMoou3eREgY6,The Haunted,Ed Warren,Graymalkin Media,9781631680199,English,8,4.6,Biography & Autobiography 
R7uEc4HTtjWRrmHcWWPzxn,Every Last Breath (The Dark Elements| Book 3),Jennifer L. Armentrout,HarperCollins UK,9781474036337,English,9,4.6,Fiction 
23dxZuLdn6gyVmVLeB6bGG,The City of Brass (The Daevabad Trilogy| Book 1),S. A. Chakraborty,HarperCollins UK,9780008239411,English,7,4.3,Fiction 
RPUa8UjVySaHTQUKfiyTfW,Relentless (Vampire Awakenings| Book 11),Brenda K. Davies ,Brenda K. Davies,,English,6,4.9,Fiction 
iiF2qtQB88A8gQ6g3m7czi,Watchers: A thriller of both heart-stopping terror and emotional power,Dean Koontz,Hachette UK,9781472203038,English,9,4.7,Fiction 
DJ33eoUYGBacFxetqkCPRv,The Truth of Vengeance,P.A. Ross,P.A. Ross,9781310288104,English,5,4.7,Fiction 
9keVxVqxWresas5fN9jaTS,Spookshow 9,Tim McGregor,Tim McGregor,,English,4,4.9,Fiction 
dRFiyUL9Kp6JzzePWivTbt,Deader Homes and Gardens,Angie Fox,Moose Island Books,9781939661364,English,2,4.6,Fiction 
HJZCAuXDqQU8Pnf4hwgQ2s,Found (The Crescent Chronicles #3),Alyssa Rose Ivy,Alyssa Rose Ivy,,English,7,4.6,Fiction 
MyMrRqwzuYko2bBhDTm2AD,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,5,4.4,Body, Mind & Spirit 
fqvN7sRcLqQQ2b8XaWV8Na,The Serpentwar Saga: The Complete 4-Book Collection,Raymond E. Feist,HarperCollins UK,9780007518753,English,4,4.7,Fiction 
RqYQNPv5onCFhJPa7HgRKm,Deceived,Lynda O'Rourke,Ravenwoodgreys,,English,1,4.9,Fiction 
B3reSDaHypduRBWVEWus3V,Supernatural: John Winchester's Journal,Alex Irvine,Harper Collins,9780061912948,English,6,4.4,Fiction 
EW4CiUFRV3UEMhjqf4Wy67,Blood of Requiem (Epic Fantasy| Dragons| Free Fantasy Novel),Daniel Arenson,Moonclipse,9780986602863,English,2,4.3,Art 
4edtPpHPzckzpz9Rwgn3ps,Stone Cold Magic,Jayne Faith,Jayne Faith,9780997026054,English,5,4.5,Body, Mind & Spirit 
o92RfaBTBwmGFDGC55oAL8,Sacrificed in Shadow,SM Reine,SM Reine,9781490957418,English,8,4.6,Fiction 
eoZEqaN7HhpAx2t5SrHoyc,Styxx,Sherrilyn Kenyon,Hachette UK,9781405528214,English,3,4.6,Fiction 
5SEjkRrH742BfWfzay69Nh,Lost Souls - Book 3,Chrissy Peebles,Dark Shadows Publishing,,English,9,4.7,Fiction 
dFJUP75wNfVxziECyhZptM,Donzela de Aço (Reinos Divididos| Livro 1),Kim Richardson,Riverbend Press,9781311965332,Portuguese,4,4.7,Fiction 
bnQHPN92NqvLzGcb7Ptny2,The Hellbound Heart: A Novel,Clive Barker,Harper Collins,9780061760877,English,6,4.5,Fiction 
cYqMASmx6LhGCgoe626nMH,Witches of East End,Melissa de la Cruz,Hachette UK,9780751556247,English,8,4.7,Fiction 
ZmvYAZVUrqZKh5ASjTup6m,Black Magic Sanction,Kim Harrison,HarperCollins UK,9780007537563,English,1,4.3,Fiction 
DtoWzvucdSDbM5jdDHz8sq,School of Potential,W.J. May,Dark Shadow Publishing,,English,9,4.7,Comics & Graphic Novels 
5fwSvBrJ9FvRAsnqLTsVaR,Werewolf High: The Complete Sophomore Year: Books 4-6,Anita Oh,Anita Oh,,English,7,4.7,Fiction 
2z6NjDw8HcRh7eEL8mwSdN,The Hitchhiker's Guide to the Galaxy,Douglas Adams,Pan Macmillan,9780330513081,English,2,4.4,Fiction 
2zMpSNKgBg97DmWJmJPmuK,Big Little Lies: The No.1 bestseller behind the award-winning TV series,Liane Moriarty,Penguin UK,9781405916370,English,2,4.4,Fiction 
Fwh3Uuu6PRrfUjCSSDMFcQ,The Kiss Quotient: Goodread's Romance Book of the Year,Helen Hoang,Atlantic Books,9781786495730,English,2,4.7,Fiction 
JYsxiHaEFXwMkEcJ5Yokxj,Baby Daddy,Kendall Ryan,Kendall Ryan,,English,0,4.6,Fiction 
YCAtiRzwjsmYZipHMC4fvA,The Rosie Project,Graeme Simsion,Penguin UK,9781405912785,English,6,4.2,Fiction 
ZxYziZtMfyiwLc5iPZbWp5,After You,Jojo Moyes,Penguin UK,9781405909082,English,7,4.4,Fiction 
SYmzKtdQgNFoexgcLdWnCJ,Beard Science,Penny Reid ,Cipher Naught ,9781942874249,English,5,4.8,Fiction 
SX8FRkuNY9T6Vum5mWfwHB,The Thursday Murder Club,Richard Osman,Penguin UK,9780241988275,English,4,4.5,Fiction 
JFzjCTgtiDMax4Wdj5YH2w,Fantastic Mr Fox,Roald Dahl,Penguin UK,9780141929842,English,9,4.3,Fiction 
47Yt7NWVqdLsbEkuYSqCbL,All I Ever Need Is You: Seattle Sullivans #5 (Contemporary Romance),Bella Andre,Oak Press| LLC,9781938127595,English,1,4.7,Fiction 
ezWbBd5UXENGWMWHHtw8D5,China Rich Girlfriend,Kevin Kwan,Allen & Unwin,9781925267570,English,2,4.4,Fiction 
fB2AthZTsvweZHuevK2yn2,The Secret Diary of Adrian Mole Aged 13 3/4,Sue Townsend,Penguin UK,9780718196134,English,6,4.5,Fiction 
cStM2beLNokaTnGb2GzhHU,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,Jonas Jonasson,Hachette UK,9780349141817,English,3,4.1,Fiction 
KRcrocCz5rPYeMM3Tqnu9a,Three Men in a Boat,Jerome K. Jerome,Open Road Media,9781497672161,English,8,4.5,Fiction 
f7yFB8NSQZgUuUxWy4fHfX,Sunset In Central Park (From Manhattan with Love| Book 2),Sarah Morgan,HarperCollins UK,9781474047548,English,3,4.4,Fiction 
Hk7D6UAvZwvXoJZSJcQuR7,The Runaway Wife: A laugh out loud feel good novel about second chances,Dee MacDonald,Bookouture,9781786813541,English,6,4.5,Fiction 
oThMdJLv9wcZzKggkWQR5X,Don't Want To Miss A Thing: A warm and witty romance with many twists along the way,Jill Mansell,Hachette UK,9780755355983,English,1,4.5,Family & Relationships 
TiiocfVWb3TRGoXn6s33Tf,The Lost Causes of Bleak Creek,Rhett McLaughlin,Crown,9781984822154,English,7,4.7,Fiction 
FBQL4vC3KqTFgt7T8d7cQA,Boyfriend Material,Alexis Hall,Sourcebooks| Inc.,9781728206158,English,2,4.7,Fiction 
WLgQdeXs3MwtdoH6r383fh,The Code of the Woosters,P.G. Wodehouse,Random House,9781409035077,English,5,4.7,Fiction 
9Vp4sN73zAcmhErgWgQLue,If I Never Met You,Mhairi McFarlane,HarperCollins,9780008169473,English,1,4.4,Fiction 
Zd8wLJdb3PHMaPtNftRqP8,Nothing to See Here,Kevin Wilson,HarperCollins,9780062913487,English,3,4.2,Fiction 
bCieiB5sLSCj2RFi3LqAFQ,Summer at the Comfort Food Cafe (The Comfort Food Cafe| Book 1),Debbie Johnson,HarperCollins UK,9780008150242,English,0,4.8,Fiction 
ZUKiQRRUU5aQzm2pQEKgzA,Hunting for a Highlander,Lynsay Sands,HarperCollins,9780062855381,English,9,4.7,Fiction 
QrPRsPqSkEZt6vPAZE7n6p,Alpha Blood Box Set (BBW Werewolf Shifter Romance),Mac Flynn,Crescent Moon Studios| Inc.,,English,2,4.4,Fiction 
m4XtcjDrciti4uq33L4X5o,Perky (Do-Over Series #2),Julia Kent,Julia Kent,,English,5,4.8,Fiction 
3YSerwB5z6Jex4MTLojt6y,Scott Pilgrim,Bryan Lee O’Malley,HarperCollins UK,9780007362998,English,9,4.5,Comics & Graphic Novels 
ZZhWK9hZySsjy25XND86xs,Love to Hate You: The laugh-out-loud romantic comedy hit,Jo Watson,Hachette UK,9781472257772,English,3,4.6,Fiction 
5Cp4h2SReQAh43ZgKQ2VCN,The Dutch House: Longlisted for the Women's Prize 2020,Ann Patchett,Bloomsbury Publishing,9781526614940,English,4,4.3,Family & Relationships 
3CNQvJAFJUXR3uTcrZGctG,The Storied Life of A.J. Fikry,Gabrielle Zevin,Hachette UK,9780349141084,English,2,4.3,Fiction 
8xr7DvyNGmHcjgFwDQ2iAa,A Rancher's Heart,Vivian Arend,Arend Publishing Inc.,9781941456309,English,0,4.8,Fiction 
TxVSPpBw4qBtprmcMRpEub,Lyrical,Bree Dahlia,Bree Dahlia,,English,6,4.7,Fiction 
djnBCKpJswjmrwMvujVQNp,A Dog's Purpose: A novel for humans,W. Bruce Cameron,Pan Macmillan,9781447213246,English,8,4.0,Fiction 
diWwmtNq4nNv5T4TnPYCCS,Rachel's Holiday,Marian Keyes,Penguin UK,9780141909813,English,4,4.3,Fiction 
K7QSuLQPHMFY37naJPg33p,Ubur-Ubur Lembur,Raditya Dika,GagasMedia,9789797809157,Indonesian,4,4.7,Fiction 
hUbfLJc7TRQJSbLcdXeN35,Mr Penumbra's 24-hour Bookstore,Robin Sloan,Atlantic Books Ltd,9781782391203,English,9,4.3,Fiction 
hia9B8SrdySyznT22J8i6u,He Loves Me| He Loves Me Not: A Steamy Romantic Comedy: Fake Relationship Las Vegas Wedding Romantic Comedy,Iris Morland,Blue Violet Press LLC,,English,9,4.5,Fiction 
WYapdufkRB4F6chaBW7Tte,The Keeper of Lost Things: the perfect uplifting read for 2020 - winner of the Richard & Judy Readers' Award and Sunday Times bestseller,Ruth Hogan,Hachette UK,9781473635494,English,6,4.1,Fiction 
Y3iJRBafcqNdu2CPaqWbvN,Return Billionaire to Sender,Annika Martin,Cinnamon Crane,9781944736163,English,7,5.0,Fiction 
YUstf3ycKiTW3U4R8qLrBF,Romeo and/or Juliet: A Chooseable-Path Adventure,Ryan North,Penguin,9781101983317,English,5,4.2,Fiction 
7ujekSyoZ2HaVM7zBpZPMh,Erotic Stories for Punjabi Widows,Balli Kaur Jaswal,HarperCollins,9780008209902,English,6,3.9,Fiction 
HkPcS5tcJhdus4buY65mgZ,Dating Dr. Notorious,Donna McDonald,Donna McDonald,9781939988027,English,8,4.9,Fiction 
ZCriv9q3UJ7sbhUBMQs9Zx,Warlock,Oakley Hall,New York Review of Books,9781590178232,English,5,4.7,Fiction 
WEtRN6SQPmcCRrDJunUAdy,Less: Winner of the Pulitzer Prize for Fiction 2018,Andrew Sean Greer,Hachette UK,9780349143606,English,1,3.8,Fiction 
aCdo3CZ8gA6pM6gMFaU3wU,The Proposal: A Reese Witherspoon Hello Sunshine Book Club Pick,Jasmine Guillory,Hachette UK,9781472255853,English,0,4.0,Cooking 
ZagGBqbfZAKeA6jJa2AMkQ,In His Own Write,John Lennon,Simon and Schuster,9781451625271,English,8,4.5,Fiction 
3CzVgBbtLzTCXDGUCF3yNa,I Heart Christmas (I Heart Series| Book 6),Lindsey Kelk,HarperCollins UK,9780007501526,English,8,4.3,Fiction 
HhUhZMELFgP3BnKMGqpy6U,Waiting for Godot: A Tragicomedy in Two Acts,Samuel Beckett,Faber & Faber,9780571297016,English,8,4.6,Drama 
4WEqxSf8aR9mhPwjT3MkpN,Mount!,Jilly Cooper,Random House,9781448170876,English,7,4.6,Fiction 
Q9fLe6CHSdxZumCqVBJMHg,Beautiful and Broken,Sara Hubbard,Sara Hubbard,9780992091217,English,4,4.4,Family & Relationships 
fxwyymW5D4895EFtpSDXP9,Maun Muskaan Ki Maar,Ashutosh Rana,Prabhat Prakashan,9789352669813,Hindi,3,4.6,Fiction 
nhTGDR4Adu4juRfSydaxQM,The Colour Of Magic,Terry Pratchett,Random House,9781407034379,English,6,4.5,Fiction 
SsNxjymizjQXmzWUMZToV9,The Secret History,Donna Tartt,Hachette UK,9781405529631,English,5,4.1,Fiction 
ej6EYamNXemo8v6hFVa27q,The Code of the Woosters,P.G. Wodehouse,Random House,9781409035077,English,0,4.7,Fiction 
HZTseXsGjU8Y67WLocf3cJ,Scott Pilgrim,Bryan Lee O’Malley,HarperCollins UK,9780007362998,English,6,4.5,Comics & Graphic Novels 
afyUqq5GVkdGNdUZcBcAHb,Look Who's Back,Timur Vermes,Hachette UK,9781782067825,English,4,4.2,Biography & Autobiography 
PwNtuwDBRfmc3UBkmK5kpA,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,4,4.4,Fiction 
RhHX8Y46tANCu68Najvif8,Why Men And Women Can't Be Friends: The Ugly Truth About Men,Oliver Markus Malloy,Bookmaester,,English,0,4.2,Art 
Z59PApwCqcmnYJG67c4iBY,Romeo and/or Juliet: A Chooseable-Path Adventure,Ryan North,Penguin,9781101983317,English,0,4.2,Fiction 
guV8TXKFtzF2i6fk22GnAt,A Clockwork Orange: Restored Edition,Anthony Burgess,Penguin UK,9780141970684,English,5,4.6,Fiction 
4ge9sTs3MtD7gHMyaGsFLt,Fragile Things,Neil Gaiman,Hachette UK,9780755379941,English,5,4.1,Fiction 
EEbn23sWgxJuHGvdUZVRH8,Breakfast of Champions,Kurt Vonnegut,Random House,9781407054032,English,5,4.3,Fiction 
HRRd9jaET3M3y9uDGvw7t2,Animal Farm: The Graphic Novel,George Orwell,Penguin UK,9780241391884,English,6,4.4,Comics & Graphic Novels 
3FRdVWePMWXBf6s4oRS5Mc,The Amazing Adventures of Kavalier and Clay,Michael Chabon,HarperCollins UK,9780007480371,English,9,4.3,Fiction 
TT4nVyiLJbp5XefieQXFvC,The Moor's Last Sigh,Salman Rushdie,Random House,9781409058878,English,2,4.3,Fiction 
SUEbPYk3ksTEKL5kkiBDTb,Candide,Voltaire,Bantam Classics,9780553897999,English,6,4.4,Fiction 
aEnVwU6guuacdb72VLYAp8,Orgullo y prejuicio: Clásicos de la literatura,Jane Austen,e-artnow,9788026834786,Spanish,5,4.7,Fiction 
4LnA8D48MKpr8TkzVakPQh,A Horse Walks into a Bar,David Grossman,Random House,9781473545809,English,1,5.0,Fiction 
oFZQCwhe3ujUr5WuxvBvQR,Blue Movie,Terry Southern,Open Road Media,9781453217344,English,1,3.8,Fiction 
ajthFQyDrLFSCykN2DCVme,Fool: A Novel,Christopher Moore,Harper Collins,9780061974779,English,7,4.2,Fiction 
29ghynqkgyrVnMXNgzd4mU,Point Counter Point,Aldous Huxley,Random House,9781409079378,English,0,4.4,Fiction 
J4HWPkyHnNtxv5m5AyTBWy,My Year of Rest and Relaxation,Ottessa Moshfegh,Random House,9781473549548,English,6,3.7,Fiction 
dLf5DeYYzmgemnmSfSrKL3,Bank of Polampur,Ved Mathur,Notion Press,9781644297094,English,0,4.7,Fiction 
3jPqWEG26ScHYgEACNpGbd,The Queen and I,Sue Townsend,Penguin UK,9780141938332,English,2,4.2,Fiction 
4FGPcPD7QgAQKibeaWRaTZ,Best of Ashok Chakradhar,Ashok Chakradhar,Prabhat Prakashan,9789351862871,Hindi,0,5.0,Fiction 
bzCnvEY94HGZ3Ak6vzaqNc,Flatland: A Romance of Many Dimensions,Edwin Abbott,Open Road Media,9781453253939,English,5,4.4,Fiction 
nJrUJfc9WPQMhKkgGwJukU,Psychos: A White Girl Problems Book,Babe Walker,Simon and Schuster,9781476734163,English,7,4.6,Fiction 
K8cK3HVFqCKpxByhYj3jVU,The Bless Me| Father Series Books 1–5: Bless Me| Father; A Father Before Christmas; Father in a Fix; Bless Me Again| Father; and Father Under Fire,Neil Boyd,Open Road Media,9781504046169,English,7,5.0,Fiction 
W4r8gBReY3dGQU5LAty5Rd,Great Granny Webster,Caroline Blackwood,New York Review of Books,9781590175385,English,5,4.3,Fiction 
gC6pE5TbTrztHVXeWMKF7D,Time and Time Again,Ben Elton,Random House,9781473508323,English,5,4.4,Fiction 
UzcfhvKqRJLHgyDigXXctE,The Master and Margarita,Mikhail Bulgakov,Grove/Atlantic| Inc.,9780802190512,English,8,4.7,Fiction 
aMkTD3JUfAGEMxeMKLLBcv,Riotous Assembly,Tom Sharpe,Random House,9781446474679,English,1,4.7,Fiction 
9J4nG7LuGRxrvgfXzAhK8L,Differently Morphous,Yahtzee Croshaw,Dark Horse Comics,9781506711713,English,5,4.6,Fiction 
SCBvngqv7RZkXNGfz4MG2v,Munnu: A Boy From Kashmir,Malik Sajad,HarperCollins UK,9780007513734,English,6,4.7,Comics & Graphic Novels 
8xPxMAirgeFiUCynoG2cXM,Duplo (Novela psicológica),Margarita Alvarez Alvarez,Margarita Alvarez Alvarez,9788409012558,Spanish,1,4.6,Fiction 
cNWGnsAMCNSiPGmYgf6Ahn,The Crying of Lot 49,Thomas Pynchon,Penguin,9781101594605,English,0,3.7,Fiction 
Dm4WN3XNrqhKviswvjBmqf,The Letter Killers Club,Sigizmund Krzhizhanovsky,New York Review of Books,9781590175231,English,4,4.2,Fiction 
YnsZVcRhKEUsPmswmsdsgi,Poesía satírica y burlesca,Francisco de Quevedo,Instituto Distrital de las Artes – Idartes,9789585848665,Spanish,7,4.2,Fiction 
feMGcJKdeJMMUJTpxLR8gN,Dead Souls,Nikolai Gogol,New York Review of Books,9781590176559,English,4,5.0,Fiction 
AcEW6umQTcdDUY94wD8mKT,Negrophobia: An Urban Parable,Darius James,New York Review of Books,9781681373485,English,9,5.0,Fiction 
GMWw5VtJEorhYPeC2UJYcY,The Bonfire of the Vanities,Tom Wolfe,Random House,9781473563926,English,5,4.2,Fiction 
eJJKwhuHEY8QvwPtJbgMEg,Survivor,Chuck Palahniuk,Random House,9781446483701,English,5,4.1,Fiction 
2wKVvPp5GqroVCDSwGA6pK,Straight Man,Richard Russo,Atlantic Books,9781952535574,English,0,4.5,Fiction 
2LgKGrozeLBecPmgWyoEko,Dietland: a wickedly funny| feminist revenge fantasy novel of one fat woman’s fight against sexism and the beauty industry,Sarai Walker,Atlantic Books Ltd,9781782399308,English,2,4.8,Fiction 
jjiBJAqovKBSY5CFkkjXhv,We: Introduction by Will Self,Yevgeny Zamyatin,Random House,9781409017912,English,6,4.7,Fiction 
49AaAmKnfb9mvbuPdD9zyR,Deacon King Kong: CHOSEN BY BARACK OBAMA AS A FAVOURITE READ,James McBride,Random House,9781473588028,English,2,4.6,Fiction 
ECduSixdbn7JWpLwhcoewb,Dose Vidanya (Silver Hills Cozy Mysteries| Book 1),Sam Cheever,Electric Prose Publications,9781944784676,English,1,4.6,Fiction 
eXLuGBnjeGFrNdd2ggNgVe,Gulliver's Travels and Other Writings,Jonathan Swift,Bantam Classics,9780307793607,English,4,4.3,Fiction 
Wf5p8hEBkMsmKVaat9TAd8,Great Horror Stories,,GENERAL PRESS,9789387669932,English,1,4.0,Fiction 
AYZ2x7PuSJzwLwjATVHU8F,Message In A Bottle,Nicholas Sparks,Hachette UK,9780748130443,English,7,4.5,Fiction 
2Dwn7dcyC9M7eTfTzYG5aE,HMS Ulysses,Alistair MacLean,HarperCollins UK,9780007289318,English,8,4.7,Fiction 
ddkUsQRMvhuqGVyeLKLPFr,Guardian Angel,Julie Garwood,Penguin,9781101531563,English,3,4.6,Fiction 
Yq9gkw8gPvLdJKVT3oA9cr,The Tiger’s Prey,Wilbur Smith,HarperCollins,9780007535934,English,4,4.5,Fiction 
EMX2rRvBxun2t34enN5pdq,Melting Into You (A Small Town Single Dad Romance),Tracey Alvarez,Icon Publishing Limited,9780473285944,English,7,4.6,Drama 
eFngfeCJBmm459zBDEfGsj,Sea of Thieves: Athena's Fortune,Chris Allcock,Simon and Schuster,9781683836766,English,1,4.9,Fiction 
